tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
389527,208200,True,Mon Oct 09 15:10:31 +0000 2017,@VerizonSupport Acct # 851-609-541-0001-29,389528,389526
389785,208270,True,Mon Oct 09 15:13:16 +0000 2017,"@115722 Horrible, horrible customer service. I am ready to cut ALL Verizon ties and walk away.",390235,389784
390234,208270,True,Mon Oct 09 15:17:12 +0000 2017,"@VerizonSupport I have all equipment that was installed in my home- cable boxes, router, etc. Was told to leave the outside box and take everything else.",390232,390235
389787,208271,True,Mon Oct 09 15:18:19 +0000 2017,@VerizonSupport Reset it. Still no change,389789,389786
390231,208379,True,Mon Oct 09 15:24:11 +0000 2017,@VerizonSupport Please contact me ASAP. Your field reps signed me up for Fios service this weekend but your online team says it was fraud,390229,
390228,208378,True,Mon Oct 09 15:25:20 +0000 2017,Hey @VerizonSupport it looks like all Cowboys fans lost their wifi and its been down since about 7:30pm yesterday. Any way you can help?,390227,
390602,208478,True,Mon Oct 09 15:30:22 +0000 2017,@VerizonSupport my wifi is extremely slow currently compared to usually . What can I do to fix it?,390601,
390996,208570,True,Mon Oct 09 15:43:14 +0000 2017,@VerizonSupport web bill pay appears to be down. I'm unable to load the login page. When will this be resolved?,390995,
390987,208568,True,Mon Oct 09 15:51:11 +0000 2017,@115722 customer service is deteriorating.,390986,
387784,207789,True,Mon Oct 09 15:59:32 +0000 2017,@VerizonSupport Well.... installer fell and busted water pipe.   Water everywhere.   Now no water running. https://t.co/XXoHVoOLZM,387786,387783
391406,208680,True,Mon Oct 09 16:00:55 +0000 2017,@VerizonSupport No thanks! Too late. You guys messed up. Someone on your end cancelled my appt. I have no time for this bs,391405,391407
391404,208680,True,Mon Oct 09 16:04:26 +0000 2017,@VerizonSupport I just spent almost 2 hrs on the phone with customer service. Unless you can get someone here today when my original appt was scheduled,391402,391405
391398,208679,True,Mon Oct 09 16:12:39 +0000 2017,"@VerizonSupport Unfortunately, yes",391400,391397
391970,208811,True,Mon Oct 09 16:13:35 +0000 2017,@VerizonSupport I'm having trouble accessing my fios account,391967,
391960,208808,True,Mon Oct 09 16:16:14 +0000 2017,Hey @115722 is there an outage in Queens NY?,391957,
391966,208810,True,Mon Oct 09 16:17:01 +0000 2017,@115725 the worst idea ever to charge someone a fee for already having service. Like let me upgrade and pay 30$ just bc I got a new phone,391965,
390989,208569,True,Mon Oct 09 16:18:05 +0000 2017,@VerizonSupport cellular,390991,390988
391956,208808,True,Mon Oct 09 16:18:09 +0000 2017,@VerizonSupport I’m unable to connect to the internet. Did all the troubleshooting steps in the app. Rebooted router. Now red globe.,391955,391957
391947,208808,True,Mon Oct 09 16:22:00 +0000 2017,@VerizonSupport  https://t.co/iupu1Jzd0u,391945,391955
392422,208932,True,Mon Oct 09 16:30:00 +0000 2017,"Hey @VerizonSupport, any reason my text messages are sending this morning in #Wichita?",392421,
392425,208933,True,Mon Oct 09 16:30:49 +0000 2017,@115722 your service sucks!  What am I paying for? https://t.co/hJZ23oZRJx,392423,
392420,208931,True,Mon Oct 09 16:31:16 +0000 2017,@VerizonSupport having a hard time with my completed online order. Is there an email I can contact with my problem?,392419,
391949,208808,True,Mon Oct 09 16:31:34 +0000 2017,@VerizonSupport I did.,391950,391948
392414,208930,True,Mon Oct 09 16:33:06 +0000 2017,"@115725 just got hung up on, customer over 25 years just looking for information, time to move on..",392413,
392412,208930,True,Mon Oct 09 16:36:54 +0000 2017,@VerizonSupport Would rather take my five lines and move on,392410,392413
392400,208928,True,Mon Oct 09 16:36:58 +0000 2017,Sooo basically what I'm trying to say here is get it the fuck together @115725 ... @249  you rule.,392398,392406
392417,208931,True,Mon Oct 09 16:37:44 +0000 2017,@VerizonSupport Made a purchase and it was undeliverable. Hoping to reroute it to a work address or pick it up at the UPS facility,392415,392419
392416,208931,True,Mon Oct 09 16:43:29 +0000 2017,@VerizonSupport It is for a smartwatch.,392418,392415
392832,208927,True,Mon Oct 09 16:44:30 +0000 2017,Not what the rep said when I called. @115725 @VerizonSupport https://t.co/hcAqmBIVTt,"392831,392833",
393254,176196,True,Mon Oct 09 16:49:59 +0000 2017,1 hour. On hold. @115725 and @VerizonSupport must think this is the way to provide customer service. #verizonsucks,393253,
392424,208933,True,Mon Oct 09 16:50:20 +0000 2017,@VerizonSupport Yes. We reset our brand new router regularly. Also the set box. I watch movies on Apple TV instead of FIOS because there's always a problem,392426,392423
393250,209143,True,Mon Oct 09 16:54:48 +0000 2017,Hey @115725 is service affected in the napa valley because of the fire?,"393251,393249",393252
391941,208807,True,Mon Oct 09 16:59:02 +0000 2017,@VerizonSupport nah...just paying for starz...not used to such a high bill. 😨,391943,391940
393248,209142,True,Mon Oct 09 16:59:13 +0000 2017,@209143 @115725 @18749 Service is out in most areas is out. Yountville has not been evacuated they are still safe,393247,393249
393242,209140,True,Mon Oct 09 17:02:03 +0000 2017,@VerizonSupport Tiffany in your CS division needs to slow her role and keep her attitude in check.,393240,
393246,209141,True,Mon Oct 09 17:05:42 +0000 2017,"@115722 @verizonsupport TV, web, phone out 2 days. Hours past my repairman slot. Rainy day - good day for work but can't. :/ #verizon",393244,
392399,208928,True,Mon Oct 09 17:05:44 +0000 2017,@VerizonSupport Your overpriced and overrated service plans.,392401,392398
393814,208927,True,Mon Oct 09 17:12:02 +0000 2017,@VerizonSupport @115725 what  teams are considered in market in Syracuse?,393813,
393818,209281,True,Mon Oct 09 17:16:06 +0000 2017,@VerizonSupport I planned to switch to @115725 internet because the terrible @116136 service but the tech no-showed installation. #fios,393815,
393810,209280,True,Mon Oct 09 17:16:12 +0000 2017,"@115722 Called cpl weeks ago about svc upgrd. Quoted price. Cld bk tdy and price was $30 higher plus addl $150 ""upgrade 'net"" fee. 😤",393808,
393812,209066,True,Mon Oct 09 17:16:34 +0000 2017,Are there any @115725 TV packages that don't require a contract? Asking for a @116021 customer...,393811,
331857,195029,True,Mon Oct 09 17:21:59 +0000 2017,@VerizonSupport Internet explorer 8 &amp; Apple’s latest system,331858,331856
394741,209530,True,Mon Oct 09 17:53:58 +0000 2017,Still waiting for @115725 customer service. Did staff take day off? https://t.co/MbK2ikFcLE,394740,
395810,209692,True,Mon Oct 09 17:59:21 +0000 2017,@115725 about 4-6 minutes until customer service will be available. How many 4-6 minutes did you mean? Still nothing. https://t.co/UEWY0ESxLL,"395809,395811",
394735,209529,True,Mon Oct 09 18:00:55 +0000 2017,@VerizonSupport Which prevents me from using my bank account with VZ. I am beyond frustrated as this issue was created by a double charge from Verizon!,394738,394733
399685,210488,True,Mon Oct 09 18:12:00 +0000 2017,@115722 won't answer the phone. Tech support sucks. Switching to @116136 asap!,399684,
397657,210163,True,Mon Oct 09 18:26:22 +0000 2017,"@115725 My family have been loyal customers for over 20 years, and are severely disappointed with how we have been treated. So disgusted.",397654,
397653,210162,True,Mon Oct 09 18:34:11 +0000 2017,"@VerizonSupport, see attached https://t.co/Fq1mhJOvw7",397652,
397650,209280,True,Mon Oct 09 18:35:04 +0000 2017,@115722 Cld again and tried to get this straight. Can't get bundle b/c I already have internet. So I'd have to pay more for Triple Play,397648,
399683,210488,True,Mon Oct 09 18:40:52 +0000 2017,@VerizonSupport The fios stb in my master bedroom is not generating a picture. And I can not get through to a representative,399682,399684
397649,209280,True,Mon Oct 09 18:44:16 +0000 2017,@VerizonSupport Only if the pricing is the lower amount. I shouldn't pay more simply b/c I'm already a customer!,397651,397648
397655,210163,True,Mon Oct 09 18:45:20 +0000 2017,@VerizonSupport How can we speak to a supervisor not a customer service rep.,397658,397654
399688,210486,True,Mon Oct 09 18:45:31 +0000 2017,@115722 why the hell cant  I stream without it buffering every five seconds!!! This is BS! This is through a hardwired connection!,399686,
399681,210488,True,Mon Oct 09 18:51:33 +0000 2017,@VerizonSupport No message. None of my subscribed channels work,399680,399682
399672,210487,True,Mon Oct 09 18:54:32 +0000 2017,@VerizonSupport  https://t.co/HQmqI0QcfN,399669,399678
400131,209530,True,Mon Oct 09 18:57:33 +0000 2017,@115725 2hrs43munutes later @115725 will have specialist call me for Fios problem. Meanwhile Apple Pie beaut by @210614 finished before call. https://t.co/VF9OgO1dUL,400130,400132
399664,210486,True,Mon Oct 09 19:00:13 +0000 2017,@VerizonSupport No we are trying to stream a soccer game. We’ve stopped trying. We’re moving in a few weeks.  This doesn’t help keeping Fios internet after.,399666,399663
399675,210487,True,Mon Oct 09 19:01:45 +0000 2017,@VerizonSupport  https://t.co/WLACM663Hk,399677,399673
399674,210487,True,Mon Oct 09 19:01:54 +0000 2017,@VerizonSupport 2.4,399676,399673
400641,210756,True,Mon Oct 09 19:13:47 +0000 2017,@115722 don't call it a sports pass if all that you're adding is the RedZone &amp; some college games,400640,
400639,210755,True,Mon Oct 09 19:16:27 +0000 2017,"@115725 I can't find the wireless Twitter but is there a massive outage? I'm in NJ, zip is 07735/07733.",400638,
401167,209692,True,Mon Oct 09 19:29:05 +0000 2017,"@115725 That it wasn't a power issue, since the web diagnostic also suggested everything was fine.",401166,401168
401126,210885,True,Mon Oct 09 19:29:53 +0000 2017,@115990 Fios internet,401125,401127
401165,210895,True,Mon Oct 09 19:36:24 +0000 2017,@VerizonSupport power outage in the zip 11746 WiFi is not working nor my online services,401164,
401162,210896,True,Mon Oct 09 19:37:48 +0000 2017,On hold with @115722 for over 1 hour and 30 minutes! #verizon #epicfail,"401161,401163",
401123,210885,True,Mon Oct 09 19:38:32 +0000 2017,"@VerizonSupport Cell Phone still works, but Fios is not connecting. Red light on router.",401121,401125
401160,210895,True,Mon Oct 09 19:39:50 +0000 2017,@VerizonSupport the power outage had been over for like 30 mins now my WiFi is still not working,401159,
401934,211057,True,Mon Oct 09 19:40:54 +0000 2017,Hey @115722 - what number do I need to call to actually get someone knowledgeable on router questions 😖,401932,
401929,211056,True,Mon Oct 09 19:47:44 +0000 2017,@VerizonSupport shocking. another no show. you people care about nothing but the check. which i will not send until you fix this,401927,
401926,210896,True,Mon Oct 09 19:49:28 +0000 2017,Same problem @115722 as every other time. No phone internet or tv.  You have a flaw in your external box.  Still on hold  @15949,401925,
401914,211054,True,Mon Oct 09 19:52:20 +0000 2017,@VerizonSupport will ya'll let me know whats going on with my order??,401912,
402427,210896,True,Mon Oct 09 19:53:59 +0000 2017,Finally heard from @115722 can’t see technician for two days @15949 @comcastcares,402426,
401922,211055,True,Mon Oct 09 19:58:28 +0000 2017,@VerizonSupport Some reason my cell number is calling people. Even tho i didn't call them.,401924,401921
402424,210895,True,Mon Oct 09 19:59:25 +0000 2017,@VerizonSupport I found now what Do I have to do,"402423,402425",
401913,211054,True,Mon Oct 09 20:04:43 +0000 2017,@VerizonSupport I don't have it nor can I login to get it,401915,401912
402408,210895,True,Mon Oct 09 20:09:16 +0000 2017,@VerizonSupport just did still says the same thing,402407,
393241,209140,True,Mon Oct 09 20:12:12 +0000 2017,@VerizonSupport Mobile,393243,393240
402807,210895,True,Mon Oct 09 20:15:09 +0000 2017,@VerizonSupport the light is still on,402806,
402801,211297,True,Mon Oct 09 20:25:09 +0000 2017,.@115722 TV is wonky as hell but dear lord it feels good to cancel @116136.,"402799,402803",
403285,211432,True,Mon Oct 09 20:28:20 +0000 2017,@115725 service been kaka lately,403284,
403277,211431,True,Mon Oct 09 20:29:43 +0000 2017,@115725 Yes! We've had it all since last Monday.,403276,403278
403274,208808,True,Mon Oct 09 20:30:07 +0000 2017,@115722 my internet is down again. Second outage today. WTF?,403273,
402803,211430,True,Mon Oct 09 20:34:28 +0000 2017,@211297 @115722 @116136 Oh man I've been thinking of switching. Is Comcast that bad? Love fios but the cost is killing me.,403275,402801
389790,208271,True,Mon Oct 09 20:42:26 +0000 2017,"@VerizonSupport Yes...TV, security system is affected. And yes, I do know where the battery backup unit is located",389791,389789
404386,211712,True,Mon Oct 09 20:58:49 +0000 2017,@VerizonSupport my internet sucks right now. Help,404385,
404384,211712,True,Mon Oct 09 21:01:24 +0000 2017,@VerizonSupport Well I’ve been trying to update a game on Xbox and it’s been 30mins and it’s only on 14% while it take under 5mins for my friends,404383,404385
404360,211712,True,Mon Oct 09 21:12:41 +0000 2017,@VerizonSupport I don’t sadly,404362,404359
404830,211818,True,Mon Oct 09 21:16:45 +0000 2017,Pay all this damn money for @115725 and it’s all something messing up with the WiFi or the cable,404829,
404833,211819,True,Mon Oct 09 21:18:03 +0000 2017,@VerizonSupport Internet has been extremely slow the entire day. Restarted twice and still getting 2-20 download and upload PLEASE HELP,404831,
404826,211817,True,Mon Oct 09 21:18:33 +0000 2017,"@VerizonSupport Already did, installation tomorrow 🤘🏾",404825,404827
404832,211819,True,Mon Oct 09 21:20:37 +0000 2017,@VerizonSupport Wireless,404834,404831
404365,211712,True,Mon Oct 09 21:21:16 +0000 2017,@VerizonSupport  https://t.co/Ysx84CkwC5,404366,404364
401933,211057,True,Mon Oct 09 21:30:36 +0000 2017,@VerizonSupport Will a frontier quantum gateway ac1750 work or does it have to specifically say Verizon?,401935,401932
404835,211819,True,Mon Oct 09 21:34:36 +0000 2017,@VerizonSupport 100 Mbps UP and 120 Mbps Down,404836,404834
406911,211981,True,Mon Oct 09 21:35:11 +0000 2017,@VerizonSupport You guys were supposed to install internet &amp; phones on Sat. Only did internet. All day could not have ticket reissued for service.,406914,406909
406895,211980,True,Mon Oct 09 21:35:44 +0000 2017,I'm at minute 47 of waiting to be answered by @115722 really regretting switching right now. Customer service is terrible https://t.co/s0dLnfJuVI,406893,
406910,211981,True,Mon Oct 09 21:35:54 +0000 2017,@VerizonSupport Now being told we have to wait until tomorrow AM for @19128 new location. Still w/o now.,406913,406909
404837,211819,True,Mon Oct 09 21:37:43 +0000 2017,@VerizonSupport The 150 up and down with Fios TV home phone and cell phone,404838,404836
406879,211979,True,Mon Oct 09 21:38:14 +0000 2017,Hey @VerizonSupport your WiFi has gone down twice this week once for multiple days now we have no data bc we dont have WiFi in our own home,406877,
407294,212079,True,Mon Oct 09 21:39:41 +0000 2017,Okay so either @115722 or a firestick.... @116136 is losing a customer . This is ridiculous 🤦🏽‍♀️,"407295,407293",
406878,211979,True,Mon Oct 09 21:43:49 +0000 2017,@VerizonSupport Yes the globe is red,406880,406877
406894,211980,True,Mon Oct 09 21:43:50 +0000 2017,@VerizonSupport Service is dead not TV not internet plus you guys changed the pricing on me to 60$ more a month would really love to stay the same price e,406896,406893
406897,211980,True,Mon Oct 09 21:46:47 +0000 2017,@VerizonSupport There is none,"406898,406899",406896
406898,211980,True,Mon Oct 09 21:47:26 +0000 2017,@VerizonSupport  https://t.co/exHjxvk5wO,406900,406897
406881,211979,True,Mon Oct 09 21:50:34 +0000 2017,@VerizonSupport Yes has a green light,406882,406880
406901,211980,True,Mon Oct 09 21:52:04 +0000 2017,@VerizonSupport Where there is none https://t.co/Oa3mveAE0N,406902,406900
407745,212196,True,Mon Oct 09 21:57:30 +0000 2017,Couldn’t hate @115722 more. I want to run over ‘cable boxes’ with my car &amp; smash them with a bat. Amen. Holy shit. Where’s the Tylenol?,407743,
406885,211979,True,Mon Oct 09 22:02:14 +0000 2017,@VerizonSupport Yes it’s in our garage. Should I still factory reset?,406886,406884
406904,211980,True,Mon Oct 09 22:07:18 +0000 2017,@VerizonSupport Still have this in the screen after hard resetting it and now pressing the reset button like you asked https://t.co/4KzB8ClLjT,406905,406902
406887,211979,True,Mon Oct 09 22:10:56 +0000 2017,@VerizonSupport That worked,406888,406886
406889,211979,True,Mon Oct 09 22:15:42 +0000 2017,@VerizonSupport Yes,406890,406888
406891,211979,True,Mon Oct 09 22:17:54 +0000 2017,@VerizonSupport Yes everything is now working,406892,406890
408284,212313,True,Mon Oct 09 22:19:25 +0000 2017,@VerizonSupport I’m not getting any tv shows from my tv to cable in the wall and would like a tech to come look at it. Just hung up after 30minutes on hold,408283,408285
408651,211980,True,Mon Oct 09 22:25:07 +0000 2017,@VerizonSupport @115725 @115722 you guys actually had a human call me to tell me he's in the wrong department to help me. Batting 1000,408650,
408647,211980,True,Mon Oct 09 22:34:51 +0000 2017,@VerizonSupport Not working down TV and internet. Can you get someone that can help cause no one has in almost 2 hours this is ridiculously frustrating https://t.co/Y2U0D8Xeyk,408646,408648
408642,212416,True,Mon Oct 09 22:40:26 +0000 2017,"@VerizonSupport blocked, the voicemail icon appears when device never rang every 90 minutes or so",408641,408643
407744,212196,True,Mon Oct 09 22:43:19 +0000 2017,@VerizonSupport ‘Upgraded’ equipment crashes constantly. Service calls didn’t help. Total waste. Technician coming tomorrow.,407746,407743
408628,212415,True,Mon Oct 09 22:43:56 +0000 2017,@VerizonSupport Yes. You'll see arrows at the $2 for multi room enhanced dvr for 2 years. The  conf instead shows free until aug 2018. Can I DM the image?,408630,408627
408632,212415,True,Mon Oct 09 22:50:55 +0000 2017,@VerizonSupport Actually I can't dm. Here the offer I clicked on. https://t.co/EhO8jpl0hg,408633,408630
409550,212657,True,Mon Oct 09 22:56:33 +0000 2017,@115722 what channel is the yankee game on,409549,
389792,208271,True,Mon Oct 09 22:56:46 +0000 2017,@VerizonSupport It worked! Thank you!,389793,389791
408634,212415,True,Mon Oct 09 23:00:39 +0000 2017,@VerizonSupport Please send me a number to call so someone can fix this bait &amp; switch. I've been on hold for over an hour. A direct line would be wonderful.,408635,408633
409548,212656,True,Mon Oct 09 23:02:41 +0000 2017,@VerizonSupport huge shoutout to Mike and Lu on the Social Media team for monitoring our issue and getting our installation date moved up!,409547,
409543,212655,True,Mon Oct 09 23:04:43 +0000 2017,@VerizonSupport I have no dial tone. Need a tech. Phone goes out eveytime it rains.,409541,409544
409949,212773,True,Mon Oct 09 23:11:17 +0000 2017,#verizonfios out in Fairfax Va @115722 @VerizonSupport,409948,
409943,212770,True,Mon Oct 09 23:25:25 +0000 2017,@212771 @115725 Wish the WiFi would work. Nothing but problems tonight!,409942,409944
410317,212876,True,Mon Oct 09 23:31:39 +0000 2017,"#1 in worst customer service in the world: @115722. 
that’s what it should really say on your shitty billboards",410314,
410311,208812,True,Mon Oct 09 23:32:59 +0000 2017,@115725 Yes the globe is red,410310,410312
410865,212998,True,Mon Oct 09 23:35:39 +0000 2017,"@VerizonSupport  I've been on hold for &gt;35 min. Trying to get help with router that won't recognize devices hard wired to it--Sonos, etc.",410864,
410316,212876,True,Mon Oct 09 23:37:25 +0000 2017,@VerizonSupport Because all the history should have been recorded on your imaginary “this shall be recorded for quality assurance purposes” mailbox,410318,410314
410293,212874,True,Mon Oct 09 23:38:46 +0000 2017,@VerizonSupport I did log in after re downloading- then crashed.,"410291,410295",410296
410883,212875,True,Mon Oct 09 23:40:38 +0000 2017,"@115725 Can there please be a line for ""Yes, no, seriously, I've debugged a network serving millions of people before""?",410882,410884
410899,213002,True,Mon Oct 09 23:41:19 +0000 2017,Thanks @115722 https://t.co/FLygotOsTH,410898,
410305,208812,True,Mon Oct 09 23:43:47 +0000 2017,@VerizonSupport Yes it’s flashing red on “Fail” and solid red on “Video” I’ve already unplugged and reset and it didn’t work,410307,410304
410292,212874,True,Mon Oct 09 23:47:04 +0000 2017,"@VerizonSupport Uninstalled again, powered down, powered up, redownloaded, and now seems to b working. Thx",410294,410291
410874,212999,True,Mon Oct 09 23:47:44 +0000 2017,@115725 The worst customer service I have ever seen. Nothing but broken promises and more lies. Thank you Verizon,410870,
410860,212998,True,Mon Oct 09 23:47:53 +0000 2017,"@VerizonSupport also we've been having issues with connecting to On Demand (no service), not sure if they are related",410859,410861
410308,208812,True,Mon Oct 09 23:48:17 +0000 2017,@VerizonSupport Yes they did,410309,410307
410877,213000,True,Mon Oct 09 23:55:56 +0000 2017,And why did my bill increase this month ? @115725,410875,
410868,212999,True,Mon Oct 09 23:56:50 +0000 2017,@VerizonSupport was on the phone and the verizon store yesterday for about 7 hours.,410866,410870
410851,212998,True,Mon Oct 09 23:57:27 +0000 2017,@VerizonSupport is that where it all comes into the house?,410849,410857
410872,212999,True,Mon Oct 09 23:58:05 +0000 2017,@VerizonSupport I was told I was getting a new phone sent to me. That was a broken promise and a lie.,410894,410870
276868,182157,True,Mon Oct 30 17:54:22 +0000 2017,@VerizonSupport My internet goes down at least once a day. There are many webpages I can't visit; this occurs erratically. Your automated phone svc is NUTS.,276870,276867
276875,182157,True,Mon Oct 30 18:45:50 +0000 2017,"@VerizonSupport Sorry, I do not understand your instructions.",276876,276874
252788,176073,True,Mon Sep 25 20:41:34 +0000 2017,@115900 how do I stop getting weekly junk mail from you without making formal @136958 / MD A.G. complaint? Happy @115722.,252787,
101319,138184,True,Sat Dec 02 01:39:17 +0000 2017,"@VerizonSupport 100% of the time we try to watch something on demand the video and audio breaks up. I’ve called about it at least 4 times. I’ve unplugged everything 726 times and followed your instructions. Problem not solved. Plus, your on demand selection is embarrassing.",101321,101317
101322,138184,True,Sat Dec 02 01:47:23 +0000 2017,@VerizonSupport Yes,101323,101321
101324,138184,True,Sat Dec 02 01:58:05 +0000 2017,"@VerizonSupport I don’t know. We only watch on demand on one. We’ve run into trouble with the same (roughly) dozen channels every time this happens. And I’m sent through the same trouble shooting process. Question is, why am I always having trouble",101325,101323
66298,131167,True,Sat Dec 02 02:22:27 +0000 2017,"@comcastcares why do I have 200 speed and my connecting BUFFERS ever 10 seconds.. did yall play me and give me lower speed?? This company is trash. TRash. You’re lucky Fios is available or else I’d switch. @115725 YOU HEAR ME, TAKE MY MONEY. I NEED FIOS","66299,66300",66297
51620,127585,True,Sat Dec 02 17:00:01 +0000 2017,Is there an issue in NY that we need to know about? My go-to news channels are unavailable right now. @120330 @127586 @127587 and even the never-go-to channel #FoxNews? .@127588 is up. This is terrifying! @115722,51619,
51715,127619,True,Sat Dec 02 17:01:03 +0000 2017,@115722 thanks for ruining my Saturday. What am I even paying for? https://t.co/nz5V7pACbC,51714,
51305,127536,True,Sat Dec 02 17:08:19 +0000 2017,"Just another day of being on a ridiculously long hold with @115722 @VerizonSupport for their services not working, yet again!",51304,
51717,127620,True,Sat Dec 02 18:02:21 +0000 2017,@VerizonSupport @127621 my cat and I are in NY,51719,51716
51618,127585,True,Sat Dec 02 18:13:10 +0000 2017,@VerizonSupport Thank you for the update! I'm relieved to know it's just a glitch. Was nervous there for a while.,51617,51619
51181,127505,True,Sat Dec 02 18:31:10 +0000 2017,@VerizonSupport Is there an outage in the NYC area.? Most of my channels are scrambling.,51183,51180
17791,119940,True,Sat Dec 02 22:30:24 +0000 2017,"@VerizonSupport Another day, and still no phone or internet. More than two weeks without connectivity, and we're within sight of the Washington Monument, not in hurricane-ravaged Puerto Rico. 
Whatever you're doing there @115725, it's not working. #ImGoingToGoOutOfBusiness","17792,17793",17789
48432,126784,True,Sat Nov 11 02:29:57 +0000 2017,"@126785 @VerizonSupport That's interesting, because I have had consistent FIOS issues nearly my entire time using them and they insist there's no issue. Bad throttling, random drops. And no, it is  it my router.","48433,48431",48434
48427,126784,True,Sat Nov 11 02:43:46 +0000 2017,"@VerizonSupport Speed tests always come back looking great. It is intermittent and it's usually targeted: YouTube, Netflix, etc. Sometimes connection will be great, other times it will plummet and I can't even access normal websites.",48426,48428
48480,126792,True,Sat Nov 11 05:18:12 +0000 2017,@115725 really ?  one phuck a customized remote ... and I already have a on demand ? what in the poor marketing team is this ? did the pitch go “ hey let’s customize remotes and give them free on demand” i️ rather another gift card @115722 https://t.co/NTn6vE7hdH,48479,
48478,126792,True,Sat Nov 11 05:26:09 +0000 2017,@VerizonSupport Super wack . I got charged for a free movie that was supposed to be a gift too,48477,48479
48470,126791,True,Sat Nov 11 05:28:25 +0000 2017,"@117230 @115722 still no agreement on the NESNgo app?  You are both a disgrace...I’ll say this for all of your customers...listen/watch close...👀👀...FUCK YOU BOTH. You have no interest in customer service, just worried about your bottom lines.  #Verizon #nesn #bruins #redsox",48469,
48476,126792,True,Sat Nov 11 05:31:22 +0000 2017,@VerizonSupport rent,48475,48477
48468,126791,True,Sat Nov 11 05:35:15 +0000 2017,@VerizonSupport This has been ongoing since April and it is unacceptable.,48467,48469
48474,126792,True,Sat Nov 11 05:36:48 +0000 2017,@VerizonSupport Wonder woman. .it just said you have a free movie to rent the price had to be no more that $4.99?,48473,48475
48472,126792,True,Sat Nov 11 05:40:55 +0000 2017,@VerizonSupport $4.99,48471,48473
48466,126791,True,Sat Nov 11 05:48:18 +0000 2017,"@VerizonSupport Then provide the NESNgo app like the other providers, or I will take my business to them https://t.co/I6xKipC0kT",48464,48467
48425,126784,True,Sat Nov 11 05:57:56 +0000 2017,"@VerizonSupport Yes, and at the time it occurs, it appears to be hanging at Verizon servers. Usually however, when it occurs, it just hangs for a while and then suddenly starts working, almost as though the connection is being reset.",48424,48426
48423,126784,True,Sat Nov 11 06:07:22 +0000 2017,@VerizonSupport I will gladly when it occurs. This is always the issue; it is not consistent. I've asked that my equipment and fiber run be checked to no avail.,48422,48424
48463,126790,True,Sat Nov 11 06:11:47 +0000 2017,@115722 fix my fuckin showtime login bitch,48462,
48457,126790,True,Sat Nov 11 06:22:50 +0000 2017,@VerizonSupport That’s what I’m using. I’m on a desktop not a phone just to clarify. When I️ click login via tv provider and choose Verizon I️ don’t ever reach a website it’s a completely white screen,48456,48458
48453,126788,True,Sat Nov 11 06:36:12 +0000 2017,"Dear @115722, please get installed on my@road. You’re on the road in front of and the one behind me. Please figure out this issue. @115955 @Ask_Spectrum is literally the worst service I’ve ever had. I’d rather go back to the days of AOL dial up...",48452,
48451,126786,True,Sat Nov 11 06:42:36 +0000 2017,What’s the update between @126787 and @115722 ? Did you reach a settlement yet ?,48450,
48449,126786,True,Sat Nov 11 06:45:20 +0000 2017,@VerizonSupport Is Verizon even trying to settle with Univision? I though Univision is a must carry channel ?,48448,48450
48447,126786,True,Sat Nov 11 06:47:37 +0000 2017,"@VerizonSupport Thanks , I’m just wondering is Univision a must carry channel ?",48446,48448
48445,126786,True,Sat Nov 11 06:55:35 +0000 2017,@VerizonSupport It’s a local channel,48443,48446
48421,126784,True,Sat Nov 11 06:59:26 +0000 2017,@VerizonSupport Is there any way to get someone deployed to check the equipment? This seems to be a recurring theme and no one has been out to check the equipment in over 4 years.,48420,48422
176101,157423,True,Sat Nov 25 00:23:46 +0000 2017,@115725 @verizonsupport you guys charge your customers for devices that do not work. That sounds outlandish and greedy! I am receiving the poorest service and having to pay for it? https://t.co/rVYvvXF8H8,176099,
177496,157790,True,Sat Nov 25 00:29:35 +0000 2017,@115725 on hold for 12 plus minutes as I am looking to purchase internet and tv from you.  Should I call someone else????,177495,
176100,157423,True,Sat Nov 25 00:29:53 +0000 2017,@VerizonSupport I have DSL.,176102,176099
177492,157789,True,Sat Nov 25 00:49:30 +0000 2017,@115722 @118134 We are having issues again during the final seconds of the Duke v Texas game. All other streaming is stopped and it still buffers every 10 seconds.,177490,177493
177469,157788,True,Sat Nov 25 01:00:52 +0000 2017,@VerizonSupport internet in Providence says connected but is not working,177467,
177468,157788,True,Sat Nov 25 01:09:33 +0000 2017,@VerizonSupport  https://t.co/Ow1G6IOG8Y,177470,177467
183107,159061,True,Sat Nov 25 01:10:35 +0000 2017,@VerizonSupport outage in north jersey ?,183106,
183112,159063,True,Sat Nov 25 01:10:43 +0000 2017,"@VerizonSupport There is no information on my tv channel information. The network shows up on the bar but none of the shows, times or descriptions are showing up",183110,
183105,159061,True,Sat Nov 25 01:17:54 +0000 2017,"@VerizonSupport Wrong link, I already have Verizon. Tried to hard restart my modem and both the world (?) icon and WiFi icons are blinking red.",183104,183106
177477,157788,True,Sat Nov 25 01:37:29 +0000 2017,@VerizonSupport Yes,177478,177476
183101,159061,True,Sat Nov 25 01:38:35 +0000 2017,"@VerizonSupport Did that multiple times, same result.",183100,183102
183099,159061,True,Sat Nov 25 01:45:00 +0000 2017,@VerizonSupport Don’t believe there is one? I just see this and nothing else out of the ordinary connected to it.,183098,183100
